episode,return,loss
16231,-4.0,-0.013059496879577637
16232,-18.0,-0.0025296893436461687
16233,-9.0,-0.0024812351912260056
16234,-9.0,-0.006827341392636299
16235,-5.0,-0.0017812844598665833
16236,-7.0,0.0007045447709970176
16237,-9.0,-0.0026409002020955086
16238,-15.0,0.002272907644510269
16239,-5.0,-0.014475995674729347
16240,-12.0,-0.005384536460042
16241,-3.0,-0.009900150820612907
16242,-3.0,-0.005815571639686823
16243,-5.0,-0.009911036118865013
16244,-14.0,-0.0027536144480109215
16245,-10.0,-0.002867886796593666
16246,-3.0,-0.006165141239762306
16247,-15.0,-0.005398973822593689
16248,-7.0,-0.010319001041352749
16249,-12.0,-0.008662387728691101
16250,-7.0,-0.017647134140133858
16251,-9.0,-0.0033141793683171272
16252,-7.0,-0.016586868092417717
16253,-14.0,-0.007353092543780804
16254,-6.0,-0.008348715491592884
16255,-13.0,-0.005226937588304281
16256,-7.0,-0.0032198212575167418
16257,-9.0,-0.010574650019407272
16258,-14.0,0.007420607842504978
16259,-12.0,-0.004307195078581572
16260,-10.0,-0.007068011909723282
16261,-6.0,-0.0037976482417434454
16262,-9.0,-0.0123829934746027
16263,-9.0,-0.01284649595618248
16264,-7.0,-0.01483788713812828
16265,-8.0,-0.008454269729554653
16266,-1.0,-0.008994570933282375
16267,-9.0,-0.0025480049662292004
16268,-8.0,-0.006144278682768345
16269,-12.0,-0.009353972971439362
16270,-16.0,-0.0036564702168107033
16271,-4.0,-0.015719767659902573
16272,-6.0,-0.00949039775878191
16273,-14.0,-0.003960409201681614
16274,-7.0,-0.012271268293261528
16275,-13.0,-0.012141387909650803
16276,-6.0,-0.004801468923687935
16277,1.0,-0.01208551600575447
16278,-9.0,-0.009641910903155804
16279,1.0,-0.012529411353170872
16280,-4.0,-0.011317835189402103
16281,6.0,-0.003741989843547344
16282,1.0,-0.013111834414303303
16283,-11.0,-0.012277121655642986
16284,-12.0,-0.0044145742431283
16285,-10.0,-0.0027818058151751757
16286,-16.0,-0.0009024716564454138
16287,-9.0,-0.0031364315655082464
16288,-14.0,-0.00842377170920372
16289,-15.0,0.0012335777282714844
16290,-7.0,-0.013154352083802223
16291,-10.0,-0.0091211823746562
16292,-7.0,-0.01583688333630562
16293,-4.0,-0.011869248002767563
16294,-6.0,-0.018573274835944176
16295,-13.0,-0.0064218053594231606
16296,-5.0,-0.01288028433918953
16297,-7.0,-0.009971207939088345
16298,-10.0,-0.007320868782699108
16299,-5.0,-0.011091961525380611
16300,-2.0,-0.01463164109736681
16301,-1.0,-0.007096471730619669
16302,-7.0,-0.008448552340269089
16303,-2.0,-0.009839789941906929
16304,-3.0,-0.006426818668842316
16305,-8.0,-0.009671480394899845
16306,-9.0,-0.0034711931366473436
16307,-7.0,-0.007863271050155163
16308,-10.0,-0.00988488458096981
16309,-5.0,-0.010489183478057384
16310,-13.0,0.0038587437011301517
16311,-7.0,-0.012940785847604275
16312,-13.0,0.004176718182861805
16313,-9.0,-0.00519289867952466
16314,-9.0,-0.0025532736908644438
16315,-16.0,-0.004405150655657053
16316,-11.0,-0.007246627006679773
16317,-11.0,-0.0036544869653880596
16318,-9.0,-0.01184688787907362
16319,-16.0,-0.01057290006428957
16320,-6.0,-0.009349456988275051
16321,-3.0,-0.01244519092142582
16322,-9.0,-0.0071876151487231255
16323,-15.0,-0.0018536667339503765
16324,-8.0,-0.007137136068195105
16325,-7.0,-0.004225234966725111
16326,-8.0,-0.013689489103853703
16327,-7.0,-0.007984980940818787
16328,-5.0,-0.005216680467128754
16329,-4.0,-0.007900804281234741
16330,-9.0,-0.011087987571954727
16331,-2.0,-0.011405478231608868
16332,-5.0,-0.016275666654109955
16333,-10.0,-0.01014845073223114
16334,-7.0,-0.013361329212784767
16335,-4.0,-0.012341286055743694
16336,-19.0,0.0001739307481329888
16337,-7.0,-0.004477451555430889
16338,-9.0,-0.005781850777566433
16339,-9.0,-0.006984117440879345
16340,-4.0,-0.010654328390955925
16341,-8.0,-0.008011111989617348
16342,-4.0,-0.010930420830845833
16343,-10.0,-0.003065137891098857
16344,-13.0,-0.011380596086382866
16345,-10.0,-0.01105472818017006
16346,-1.0,-0.011714943684637547
16347,-11.0,-0.0011777406325563788
16348,-9.0,-0.007420840673148632
16349,-14.0,0.0031066187657415867
16350,-10.0,-0.006120871752500534
16351,-13.0,0.00561875244602561
16352,-2.0,-0.015434017404913902
16353,-11.0,-0.010288700461387634
16354,-6.0,-0.00873398594558239
16355,-6.0,-0.01183828990906477
16356,-16.0,-0.0038549629971385
16357,-6.0,-0.0077360086143016815
16358,-4.0,-0.0016011942643672228
16359,-8.0,-0.010135692544281483
16360,-8.0,-0.007371146231889725
16361,-8.0,-0.005069004837423563
16362,-2.0,-0.012014857493340969
16363,-10.0,-0.0122215012088418
16364,-17.0,-0.004588684067130089
16365,-11.0,-0.005152325611561537
16366,-6.0,-0.0068809580989181995
16367,-7.0,-0.011734646745026112
16368,-6.0,-0.014443691819906235
16369,-10.0,-0.01090405322611332
16370,-13.0,-0.001993183745071292
16371,-17.0,0.002034443896263838
16372,-10.0,-0.004934506490826607
16373,-13.0,-0.002548887627199292
16374,-11.0,-0.013556252233684063
16375,-1.0,-0.013869229704141617
16376,-8.0,-0.01065164152532816
16377,-8.0,-0.004749678075313568
16378,-6.0,-0.014356622472405434
16379,-7.0,-0.010122571140527725
16380,-10.0,-0.007947239093482494
16381,-12.0,-0.0032485215924680233
16382,-3.0,-0.004230494610965252
16383,-9.0,-0.0011271516559645534
16384,-9.0,-0.0056174625642597675
16385,-14.0,-0.003909751307219267
16386,-12.0,-0.007835667580366135
16387,-9.0,-0.0006351113552227616
16388,-7.0,-0.008851670660078526
16389,-3.0,-0.009532930329442024
16390,-7.0,-0.006303914822638035
16391,-15.0,-0.0030079607386142015
16392,-2.0,-0.006319317501038313
16393,-6.0,-0.004499894101172686
16394,-8.0,-0.00537032401189208
16395,-8.0,-0.005246173124760389
16396,-12.0,-0.0010372422402724624
16397,-11.0,-0.006831263657659292
16398,-12.0,-0.0029533084016293287
16399,-3.0,-0.008397159166634083
16400,-11.0,0.003840882796794176
16401,-11.0,0.0018381575355306268
16402,-1.0,-0.004990174900740385
16403,-5.0,-0.010815595276653767
16404,-4.0,-0.009451344609260559
16405,-9.0,-0.007203260436654091
16406,-5.0,-0.012754504568874836
16407,-7.0,-0.000735543027985841
16408,-9.0,0.0005411286256276071
16409,-9.0,-0.01017487421631813
16410,-3.0,-0.001378723420202732
16411,-7.0,-0.006952260155230761
16412,-9.0,0.0010630838805809617
16413,-7.0,-0.007956251502037048
16414,-11.0,-0.012188584543764591
16415,-9.0,-0.011448715813457966
16416,-6.0,-0.009906213730573654
16417,-8.0,-0.0018678136402741075
16418,-1.0,-0.005553006194531918
16419,-9.0,-0.0014719966566190124
16420,-9.0,-0.012336362153291702
16421,-6.0,-0.006709274370223284
16422,-5.0,-0.003893933491781354
16423,-13.0,-0.0035072974860668182
16424,-8.0,-0.005611407570540905
16425,-16.0,-0.00022325964528135955
16426,-9.0,-0.004233047366142273
16427,-15.0,-0.008211186155676842
16428,-8.0,-0.004481595009565353
16429,-11.0,-0.012105449102818966
16430,-15.0,0.0010851490078493953
16431,-13.0,-0.0007484657689929008
16432,-6.0,-0.013122149743139744
16433,-10.0,-0.007634600158780813
16434,-9.0,-0.007966805249452591
16435,-15.0,-0.000583802757319063
16436,-1.0,-0.005414202809333801
16437,-9.0,-0.0009533155825920403
16438,-10.0,-0.003525593550875783
16439,-12.0,-0.0020156444516032934
16440,-4.0,-0.01462236326187849
16441,-15.0,0.002675517462193966
16442,-5.0,-0.006729192100465298
16443,-18.0,0.0005569770582951605
16444,-3.0,8.234208507928997e-05
16445,-5.0,-0.008618664927780628
16446,-6.0,-0.007231514435261488
16447,-4.0,-0.008707340806722641
16448,-9.0,-0.0008721036138013005
16449,-4.0,-0.004481134004890919
16450,-1.0,-0.008015826344490051
16451,-8.0,-0.003612370463088155
16452,-10.0,-0.0020516912918537855
16453,-5.0,-0.0035487650893628597
16454,-3.0,-0.009427838958799839
16455,-8.0,-0.010870015248656273
16456,-7.0,-0.007770270574837923
16457,-10.0,-0.003185681067407131
16458,-4.0,-0.005758528597652912
16459,-9.0,-0.007156128063797951
16460,-8.0,-0.005093039944767952
16461,-4.0,-0.008931899443268776
16462,-4.0,-0.007051405962556601
16463,-9.0,-0.006996886804699898
16464,-1.0,-0.009439337998628616
16465,-5.0,-0.013454294763505459
16466,-9.0,-0.005628596059978008
16467,-13.0,0.0014105804730206728
16468,-13.0,-0.006278226152062416
16469,-10.0,-0.0006610752316191792
16470,-9.0,-0.0074740624986588955
16471,-7.0,-0.0007761786109767854
16472,-9.0,0.0006524401833303273
16473,-10.0,-0.010721437633037567
16474,-6.0,-0.00822626892477274
16475,-15.0,0.001890700776129961
16476,-2.0,-0.00918537750840187
16477,-13.0,-0.012261364609003067
16478,-15.0,-0.0007262739818543196
16479,-8.0,0.00010196167568210512
16480,-7.0,-0.008948120288550854
16481,-5.0,-0.004629503469914198
16482,-8.0,0.00017734205175656825
16483,-8.0,-0.009781110100448132
16484,-14.0,-0.0005866434657946229
16485,-7.0,-0.011979133822023869
16486,-15.0,0.005532633978873491
16487,-15.0,0.002433228772133589
16488,-9.0,0.0012945780763402581
16489,-15.0,-0.0013311168877407908
16490,-12.0,-0.0071886382065713406
16491,-10.0,-0.008322115056216717
16492,-5.0,-0.0021965601481497288
16493,-10.0,-0.006934198085218668
16494,-9.0,-0.005940611474215984
16495,-7.0,-0.008903980255126953
16496,-11.0,-0.013987092301249504
16497,-7.0,-0.0043911258690059185
16498,4.0,-0.003380943788215518
16499,-7.0,-0.0011111400090157986
16500,-11.0,-0.0027983421459794044
16501,-9.0,-0.007924010045826435
16502,-11.0,0.0013993902830407023
16503,-4.0,-0.0070585221983492374
16504,-4.0,-0.008208529092371464
16505,-8.0,-0.005941745359450579
16506,-8.0,-0.007100547198206186
16507,-8.0,0.0015268520219251513
16508,-4.0,-0.011430214159190655
16509,-3.0,-0.010775505565106869
16510,2.0,-0.00437498465180397
16511,-13.0,-0.0012598622124642134
16512,-9.0,-0.006810665596276522
16513,-3.0,-0.0033919615671038628
16514,-11.0,-0.0029321194160729647
16515,-7.0,-0.007559148594737053
16516,-6.0,-0.005208618473261595
16517,-5.0,-0.005282010417431593
16518,-2.0,-0.004189493600279093
16519,-2.0,-0.004729664418846369
16520,-4.0,-0.01212918572127819
16521,-5.0,-0.009164169430732727
16522,-10.0,-0.015674004331231117
16523,-15.0,-0.0047928099520504475
16524,-10.0,-0.007897849194705486
16525,-3.0,0.0001960156369023025
16526,-13.0,-0.009751497767865658
16527,-11.0,0.007163942791521549
16528,-10.0,-0.001321320072747767
16529,-12.0,-0.002903890796005726
16530,-5.0,-0.008007598109543324
16531,-9.0,-0.003954968880861998
16532,-2.0,-0.013535989448428154
16533,-9.0,-0.0005955281085334718
16534,-4.0,-0.012161564081907272
16535,-6.0,-0.009979905560612679
16536,-10.0,-0.0018075359985232353
16537,-13.0,-0.002082962542772293
16538,-12.0,-0.004628061782568693
16539,3.0,-0.008244243450462818
16540,-13.0,-0.0026894707698374987
16541,-1.0,-0.0004950230359099805
16542,-9.0,-0.006303179543465376
16543,-11.0,-0.003579924115911126
16544,-11.0,-0.006591352634131908
16545,-14.0,-0.0005543986917473376
16546,-4.0,-0.00536439148709178
16547,-15.0,0.005495087243616581
16548,-4.0,-0.003159324172884226
16549,-2.0,-0.004279155284166336
16550,2.0,-0.006913439370691776
16551,-12.0,-0.003127582371234894
16552,-15.0,0.00010484689119039103
16553,4.0,-0.0028836613055318594
16554,-2.0,-0.008939729072153568
16555,-15.0,-0.005359552334994078
16556,-1.0,-0.0043028718791902065
16557,-13.0,0.0009419734124094248
16558,-6.0,-0.007036214228719473
16559,-10.0,-0.0020335412118583918
16560,-11.0,-0.0030120653100311756
16561,2.0,-0.00791843980550766
16562,-7.0,-0.007044212892651558
16563,-4.0,-0.013441625982522964
16564,-3.0,-0.008684045635163784
16565,-7.0,-0.009925891645252705
16566,-10.0,-0.0050509958527982235
16567,-9.0,8.193233952624723e-05
16568,-8.0,-0.005445303861051798
16569,1.0,-0.00975009799003601
16570,-5.0,-0.006158570293337107
16571,-5.0,-0.011504126712679863
16572,-12.0,-0.007804271765053272
16573,-9.0,-0.004625093191862106
16574,-4.0,-0.009154747240245342
16575,-9.0,-0.014002897776663303
16576,-10.0,-0.007669307291507721
16577,-13.0,-0.005476281512528658
16578,-4.0,-0.0062973275780677795
16579,-3.0,-0.011626946739852428
16580,-12.0,-0.0024427855387330055
16581,-11.0,-0.006294244900345802
16582,-4.0,-0.005454533267766237
16583,-10.0,-0.003454742254689336
16584,-7.0,-0.008532925508916378
16585,-5.0,-0.005766038782894611
16586,-4.0,-0.008863475173711777
16587,2.0,-0.011212353594601154
16588,-5.0,-0.012580693699419498
16589,-5.0,-0.008675899356603622
16590,-11.0,-0.002834174083545804
16591,-13.0,-0.009440720081329346
16592,-11.0,-0.006107709836214781
16593,-13.0,-0.005612549837678671
16594,-12.0,-0.008490619249641895
16595,-4.0,-0.004979376215487719
16596,-2.0,-0.01505481731146574
16597,-11.0,-0.003132202662527561
16598,-11.0,-0.0019117511110380292
16599,-10.0,-0.002714556409046054
16600,-10.0,0.00035747693618759513
16601,-9.0,-0.00396735267713666
16602,-6.0,-0.009130259044468403
16603,-5.0,-0.00803900882601738
16604,-13.0,0.002230991143733263
16605,-8.0,-0.012067722156643867
16606,-8.0,0.001845229184255004
16607,-17.0,-0.0042631118558347225
16608,-10.0,-0.007936018519103527
16609,-1.0,-0.008135233074426651
16610,-15.0,-0.009336761198937893
16611,-11.0,0.0033851973712444305
16612,2.0,-0.00580265698954463
16613,-8.0,-0.0025576381012797356
16614,-7.0,-0.007777484133839607
16615,-5.0,-0.008107133209705353
16616,-7.0,-0.004519037902355194
16617,-1.0,-0.008825289085507393
16618,-2.0,-0.00659625930711627
16619,-3.0,-0.010838255286216736
16620,-9.0,-0.007973951287567616
16621,-6.0,-0.008452638983726501
16622,-9.0,-0.011946076527237892
16623,3.0,-0.012900068424642086
16624,-7.0,-0.003830551402643323
16625,-7.0,-0.0036911587230861187
16626,-12.0,0.0018898792332038283
16627,-12.0,-0.010743364691734314
16628,-6.0,-0.009285378269851208
16629,-2.0,-0.009878871962428093
16630,-6.0,-0.0060710608959198
16631,-3.0,-0.004871194716542959
16632,-7.0,-0.007386097218841314
16633,-13.0,-0.0003234168398194015
16634,-5.0,-0.0020462237298488617
16635,1.0,-0.0042761447839438915
16636,-17.0,-0.010785248130559921
16637,-12.0,-0.00158154487144202
16638,-4.0,-0.0016536115435883403
16639,-10.0,-0.005373870488256216
16640,4.0,-0.007908931002020836
16641,-11.0,-0.0036732822190970182
16642,-7.0,-0.000357247656211257
16643,1.0,-0.006074775476008654
16644,-7.0,-0.00456724688410759
16645,-8.0,-0.0017128066392615438
16646,5.0,-0.010556571185588837
16647,-11.0,-0.00824047066271305
16648,-13.0,-0.002997600706294179
16649,-2.0,-0.007737892214208841
16650,1.0,-0.005301057826727629
16651,-4.0,-0.005086496938019991
16652,-7.0,-0.007251180242747068
16653,3.0,-0.010642685927450657
16654,-7.0,-0.009205734357237816
16655,-8.0,-0.005944743752479553
16656,-10.0,-0.008722019381821156
16657,4.0,-0.005465732421725988
16658,-7.0,-0.010382127948105335
16659,-10.0,-0.0044548711739480495
16660,-13.0,-0.006368041504174471
16661,-11.0,-0.007691985461860895
16662,-9.0,0.003079049289226532
16663,-8.0,-0.004478097893297672
16664,-13.0,-0.004248262848705053
16665,7.0,-0.0070147207006812096
16666,-5.0,-0.006488614249974489
16667,-10.0,-0.00820897612720728
16668,-12.0,-0.004302978049963713
16669,-15.0,-0.003109124256297946
16670,-5.0,-0.008676429279148579
16671,2.0,-0.010858381167054176
16672,-16.0,-0.009006759151816368
16673,-10.0,-0.00851531233638525
16674,-4.0,-0.007118680514395237
16675,-10.0,-0.007717215456068516
16676,-15.0,-0.00240808236412704
16677,-3.0,-0.011241849511861801
16678,-15.0,-0.0031087459065020084
16679,-11.0,-0.0032882618252187967
16680,-11.0,-0.003643827745690942
16681,-7.0,-0.0015517239226028323
16682,-13.0,-0.006900935899466276
16683,3.0,-0.0029892774764448404
16684,-4.0,-0.007923663593828678
16685,-5.0,-0.007818687707185745
16686,-10.0,-0.002895090728998184
16687,-1.0,-0.008684745989739895
16688,-10.0,-0.007210198789834976
16689,3.0,-0.013974808156490326
16690,-10.0,-0.013368554413318634
16691,-16.0,-0.0006786771700717509
16692,-10.0,-0.006168941035866737
16693,-12.0,-0.0015895806718617678
16694,-4.0,-0.008081997744739056
16695,-5.0,-0.009172480553388596
16696,-4.0,-0.005396539811044931
16697,-14.0,-0.005059378687292337
16698,1.0,-0.00739479623734951
16699,-11.0,-0.0024961777962744236
16700,-6.0,-0.0027857928071171045
16701,-9.0,-0.0008104256121441722
16702,-11.0,-0.006353620905429125
16703,-4.0,-0.002628432819619775
16704,-10.0,-0.0019297568360343575
16705,-13.0,-0.008707522414624691
16706,-6.0,-0.014458359219133854
16707,-11.0,-0.00016982080705929548
16708,1.0,-0.009200158528983593
16709,-15.0,-0.0022152827586978674
16710,-7.0,-0.010302660055458546
16711,-12.0,-0.0034724115394055843
16712,-12.0,-0.005925099365413189
16713,-8.0,-0.007713546510785818
16714,-10.0,-0.0028351566288620234
16715,-14.0,-0.00989575032144785
16716,-15.0,-0.003837547730654478
16717,-2.0,-0.014919186010956764
16718,-5.0,-0.007961197756230831
16719,-11.0,-0.007912956178188324
16720,-9.0,-0.005599703174084425
16721,-7.0,-0.010698514990508556
16722,-7.0,0.0026033963076770306
16723,-2.0,-0.010801970958709717
16724,-4.0,-0.005297331605106592
16725,-4.0,-0.004715432412922382
16726,-5.0,-0.0032467523124068975
16727,-7.0,-0.007241575978696346
16728,-17.0,0.003435867140069604
16729,-11.0,-0.004249172285199165
16730,-5.0,-0.005632246844470501
16731,6.0,-0.007697732653468847
16732,-3.0,-0.003516529919579625
16733,-9.0,-0.005058334209024906
16734,-12.0,-0.002546998905017972
16735,-8.0,-0.0017530632903799415
16736,-8.0,-0.009212629869580269
16737,-13.0,-0.004350422415882349
16738,-10.0,-0.004009677562862635
16739,-7.0,-0.0006247216952033341
16740,-8.0,-0.003955064807087183
16741,4.0,-0.004914708435535431
16742,-16.0,-0.0036917233373969793
16743,-2.0,-0.004371666815131903
16744,-5.0,-0.00918202567845583
16745,-15.0,0.0010491835419088602
16746,-9.0,-0.006292037200182676
16747,-9.0,-0.004012536723166704
16748,-2.0,-0.005647033452987671
16749,-3.0,-0.0077798618003726006
16750,-8.0,-0.005903064738959074
16751,-12.0,0.004654276184737682
16752,-10.0,-0.009837121702730656
16753,-3.0,-0.011041393503546715
16754,-7.0,-0.001589077990502119
16755,-8.0,-0.004093053285032511
16756,-1.0,-0.008704113774001598
16757,-13.0,-0.012865008786320686
16758,-11.0,0.0004082719096913934
16759,-11.0,-0.013699676841497421
16760,-4.0,-0.013028736226260662
16761,-7.0,-0.0028968476690351963
16762,-8.0,-0.002196198794990778
16763,-9.0,-0.007593326736241579
16764,3.0,-0.00810343585908413
16765,-10.0,8.153135422617197e-05
16766,-10.0,-0.0079050213098526
16767,-1.0,-0.009825211949646473
16768,-3.0,-0.010656102560460567
16769,-15.0,-0.003401351161301136
16770,-8.0,-0.008240167051553726
16771,-12.0,-0.00907725840806961
16772,-3.0,-0.008571351878345013
16773,-7.0,-0.010043192654848099
16774,-4.0,-0.007836463861167431
16775,-10.0,-0.0071440450847148895
16776,-12.0,-0.007429630029946566
16777,-1.0,-0.0039128451608121395
16778,-9.0,-0.005603519733995199
16779,-11.0,-0.0032394954469054937
16780,-4.0,-0.001009138417430222
16781,-8.0,-0.009537114761769772
16782,-6.0,0.0002557934494689107
16783,-17.0,-0.00519177969545126
16784,-9.0,-0.00839330442249775
16785,2.0,-0.007805796805769205
16786,-14.0,0.004089937079697847
16787,-9.0,-0.011925950646400452
16788,-6.0,-0.009390009567141533
16789,-10.0,-0.007726916112005711
16790,-4.0,-0.003990457858890295
16791,-13.0,-0.006184509955346584
16792,-8.0,-0.0051790508441627026
16793,-11.0,-0.0019627297297120094
16794,-11.0,-0.004700019955635071
16795,-7.0,-0.0027132986579090357
16796,-2.0,-0.006477912422269583
16797,-10.0,-0.013534742407500744
16798,-11.0,-0.008390504866838455
16799,-7.0,-0.003498906036838889
16800,-11.0,0.00034821598092094064
16801,-9.0,-0.00571288401260972
16802,-8.0,0.0022304796148091555
16803,-16.0,0.007598584983497858
16804,-1.0,-0.012683712877333164
16805,-11.0,-0.012181204743683338
16806,-5.0,-0.007312545087188482
16807,-4.0,-0.009329576976597309
16808,-6.0,-0.006069388706237078
16809,-8.0,-0.010230720043182373
16810,-12.0,-0.0037774171214550734
16811,-11.0,-0.00939248502254486
16812,-4.0,-0.010396616533398628
16813,-4.0,-0.006025084760040045
16814,-12.0,-0.003516820492222905
16815,-4.0,-0.010161894373595715
16816,-10.0,-0.008677143603563309
16817,-10.0,-0.005901753436774015
16818,-3.0,-0.01268027164041996
16819,-8.0,-0.004815621767193079
16820,7.0,-0.009940115734934807
16821,-11.0,-0.006836828775703907
16822,-8.0,-0.002218944486230612
16823,-3.0,-0.009170915000140667
16824,-13.0,0.005819402635097504
16825,-7.0,-0.00036581518361344934
16826,-1.0,-0.010908485390245914
16827,-11.0,-0.002260423032566905
16828,3.0,-0.013211650773882866
16829,-11.0,-0.007744581904262304
16830,-6.0,-0.0037080682814121246
16831,-13.0,-0.003854616079479456
16832,-3.0,-0.007732274476438761
16833,1.0,-0.015702662989497185
16834,-6.0,-0.006065631750971079
16835,-7.0,-0.004181623924523592
16836,-2.0,-0.002576792147010565
16837,-11.0,-0.001999284839257598
16838,-9.0,-0.002160479314625263
16839,-13.0,-0.005641657393425703
16840,-2.0,-0.006520038470625877
16841,-7.0,-0.014217836782336235
16842,-12.0,-0.015430046245455742
16843,-7.0,-0.0014135740930214524
16844,-4.0,-0.008215050213038921
16845,-5.0,-0.011739179491996765
16846,-5.0,-0.004677092656493187
16847,-13.0,-0.0004510594008024782
16848,-4.0,-0.004470590502023697
16849,-15.0,-0.0064797475934028625
16850,-2.0,-0.001094010309316218
16851,-4.0,-0.005387859884649515
16852,-10.0,-0.004268200136721134
16853,-9.0,0.0006227857666090131
16854,-19.0,0.0011254360433667898
16855,-7.0,0.004112293478101492
16856,-11.0,0.0005965678719803691
16857,-3.0,-0.004036702215671539
16858,-15.0,0.008254935033619404
16859,-13.0,-0.0009899757569655776
16860,-7.0,-0.008493410423398018
16861,-15.0,-0.0007771856035105884
16862,-15.0,0.0029615601524710655
16863,-11.0,-0.011125721968710423
16864,-9.0,-0.0018760145176202059
16865,-14.0,0.0030456550884991884
16866,-9.0,-0.007902625948190689
16867,-15.0,-0.0034189035650342703
16868,-5.0,-0.004884657915681601
16869,-6.0,-0.01294389832764864
16870,-14.0,0.0017030511517077684
16871,-8.0,-0.007170174270868301
16872,-12.0,-0.0031537648756057024
16873,-18.0,-0.0016587633872404695
16874,-4.0,-0.006814349442720413
16875,-10.0,-0.007748393341898918
16876,-13.0,-0.005118365865200758
16877,-2.0,-0.01067216694355011
16878,-14.0,-0.0030152469407767057
16879,-8.0,-0.005423405207693577
16880,-9.0,-0.004279150161892176
16881,-3.0,-0.005307953804731369
16882,-13.0,0.0005384499672800303
16883,-7.0,-0.0023854726459831
16884,-6.0,-0.007235354278236628
16885,-10.0,-0.008522232063114643
16886,-11.0,-0.002915747696533799
16887,-11.0,-0.008637630380690098
16888,-7.0,-0.009094520471990108
16889,-15.0,-0.010459033772349358
16890,-8.0,-0.010729718953371048
16891,-12.0,-0.0038006617687642574
16892,-9.0,-0.003957691602408886
16893,-11.0,-0.0033666586969047785
16894,-3.0,0.0010365908965468407
16895,-2.0,-0.00394592946395278
16896,-5.0,-0.0026043090038001537
16897,-6.0,-0.0066808233968913555
16898,-4.0,-0.004463109187781811
16899,-9.0,-0.007361073512583971
16900,-7.0,-0.012074104510247707
16901,-9.0,-0.005870126187801361
16902,-5.0,-0.010866728611290455
16903,4.0,-0.014205954037606716
16904,-9.0,-0.009202126413583755
16905,-15.0,0.001625334843993187
16906,-12.0,0.0015930967638269067
16907,-6.0,-0.005867369472980499
16908,-13.0,-0.0008068649913184345
16909,-8.0,-0.004130276385694742
16910,-7.0,-0.016569366678595543
16911,-4.0,-0.007861113175749779
16912,-7.0,-0.0006794827640987933
16913,5.0,-0.012296786531805992
16914,-5.0,-0.008710959926247597
16915,-8.0,-0.005910132080316544
16916,-9.0,-0.009383847005665302
16917,-10.0,-0.006455898750573397
16918,-8.0,-0.004826901014894247
16919,-5.0,-0.002016093349084258
16920,-8.0,-0.006001172587275505
16921,-11.0,-0.007168467156589031
16922,-6.0,-0.008829100988805294
16923,-5.0,-0.0038651670329272747
16924,-5.0,-0.011276197619736195
16925,-6.0,-0.0022739951964467764
16926,-6.0,0.0003748653980437666
16927,-10.0,-0.003174591576680541
16928,-12.0,-0.00609124219045043
16929,-9.0,-0.013560840860009193
16930,-8.0,-0.010488143190741539
16931,-10.0,-0.009063183329999447
16932,-11.0,-0.010120396502315998
16933,-13.0,-0.013343188911676407
16934,-7.0,-0.01004202663898468
16935,-4.0,-0.004274043254554272
16936,-12.0,-0.005250413436442614
16937,-5.0,-0.006466125138103962
16938,-1.0,-0.007262680679559708
16939,-12.0,-0.007138725835829973
16940,-6.0,-0.010419115424156189
16941,-7.0,-0.002923195715993643
16942,-10.0,-0.005260513164103031
16943,-5.0,-0.009721384383738041
16944,-9.0,-0.010252192616462708
16945,-13.0,-0.0032874364405870438
16946,-4.0,-0.005914243403822184
16947,-9.0,-0.012145503424108028
16948,-7.0,-0.008052580989897251
16949,-7.0,-0.017391175031661987
16950,-6.0,-0.0029495269991457462
16951,-11.0,-0.007224485743790865
16952,-1.0,-0.01038032304495573
16953,-8.0,0.0011931562330573797
16954,-1.0,-0.004630208481103182
16955,-11.0,-0.005964544136077166
16956,-17.0,0.0014995301607996225
16957,-13.0,-0.006375922821462154
16958,-5.0,-0.008207923732697964
16959,-7.0,-0.00908749084919691
16960,-13.0,-0.004586797673255205
16961,-10.0,0.0034567504189908504
16962,-19.0,0.010346799157559872
16963,-11.0,-0.0009286643471568823
16964,-3.0,-0.0078861890360713
16965,-14.0,-0.0037628451827913523
16966,-6.0,-0.010465973056852818
16967,3.0,-0.01345488615334034
16968,-11.0,-0.0010514312889426947
16969,-11.0,-0.00454901484772563
16970,-11.0,-0.003367397468537092
16971,2.0,-0.0045012859627604485
16972,-9.0,-0.007404694799333811
16973,-14.0,-0.004265849012881517
16974,-3.0,-0.007722994778305292
16975,-4.0,-0.008864110335707664
16976,-13.0,0.005508026108145714
16977,-9.0,-0.015462255105376244
16978,-1.0,-0.004276365973055363
16979,-8.0,-0.01217192318290472
16980,-8.0,0.0008463295525871217
16981,-9.0,-0.010245776735246181
16982,-2.0,-0.0014006157871335745
16983,-7.0,-0.003678722772747278
16984,-13.0,0.003461443353444338
16985,-13.0,0.0018841904820874333
16986,-15.0,0.0016476726159453392
16987,-2.0,-0.0075873578898608685
16988,-5.0,-0.007229781709611416
16989,-9.0,-0.006088015157729387
16990,-10.0,-0.0046890354715287685
16991,-6.0,-0.0049462649039924145
16992,-11.0,-0.004008530639111996
16993,-7.0,-0.01594669185578823
16994,-7.0,-0.005434192251414061
16995,-1.0,-0.007860525511205196
16996,-10.0,-0.0010487956460565329
16997,-7.0,-0.011706591583788395
16998,-2.0,-0.012326642870903015
16999,-6.0,-0.008075962774455547
17000,-12.0,-0.002719944342970848
17001,-7.0,-0.004915498662739992
17002,-5.0,-0.005619990173727274
17003,-6.0,-0.0012248262064531446
